
52,52,3,67,490,225,161,51,UP;null,DOWN;149;87;161;2147483647,RIGHT;66;24;161;2147483647,LEFT;102;39;161;2147483647,,52,DOWN,,52,-10,1
54,54,3,39,490,241,145,35,UP;70;99;145;2147483647,DOWN;null,RIGHT;38;55;145;2147483647,LEFT;93;43;145;2147483647,,54,RIGHT,,54,-16,1
58,58,3,125,770,321,65,51,UP;124;59;65;73,DOWN;null,RIGHT;148;59;65;121,LEFT;null,,58,RIGHT,,58,0,1
64,64,3,135,830,345,41,27,UP;null,DOWN;195;131;41;177,RIGHT;134;59;41;129,LEFT;null,,64,RIGHT,,64,-30,1
55,55,3,59,490,257,129,45,UP;105;99;129;2147483647,DOWN;null,RIGHT;58;43;129;2147483647,LEFT;73;63;129;2147483647,,55,RIGHT,,55,15,1
68,68,3,82,970,386,185,130,UP;138;115;185;2147483647,DOWN;113;88;185;2147483647,RIGHT;81;88;185;2147483647,LEFT;null,,68,RIGHT,,68,44,1
60,60,3,49,790,329,57,43,UP;48;147;57;85,DOWN;126;43;57;89,RIGHT;78;99;57;102,LEFT;null,,60,RIGHT,,60,-79,1
62,62,3,77,830,345,41,27,UP;null,DOWN;null,RIGHT;76;43;41;93,LEFT;124;59;41;69,,62,RIGHT,,62,-59,1
66,66,3,125,890,369,17,3,UP;null,DOWN;172;131;17;190,RIGHT;124;59;17;141,LEFT;null,,66,RIGHT,,66,-47,1
71,71,3,46,1020,410,161,114,UP;69;112;161;2147483647,DOWN;null,RIGHT;45;64;161;2147483647,LEFT;null,,71,RIGHT,,71,-4,1
69,69,3,136,1000,396,175,124,UP;null,DOWN;135;59;175;2147483647,RIGHT;null,LEFT;135;83;175;2147483647,,69,DOWN,,69,35,1
72,72,3,44,1020,412,159,116,UP;43;62;159;2147483647,DOWN;115;43;159;2147483647,RIGHT;null,LEFT;107;86;159;2147483647,,72,DOWN,,72,-37,1
74,74,3,136,1080,444,127,148,UP;null,DOWN;159;59;127;2147483647,RIGHT;135;67;127;2147483647,LEFT;null,,74,RIGHT,,74,47,1
67,67,3,165,940,372,199,116,UP;null,DOWN;175;131;199;2147483647,RIGHT;null,LEFT;164;83;199;2147483647,,67,DOWN,,67,29,1
76,76,3,62,1170,482,89,122,UP;61;158;89;2147483647,DOWN;null,RIGHT;93;86;89;2147483647,LEFT;null,,76,RIGHT,,76,-21,1
75,75,3,172,1080,444,127,148,UP;null,DOWN;null,RIGHT;171;59;127;2147483647,LEFT;219;107;127;2147483647,,75,LEFT,,75,32,1
73,73,3,128,1060,436,135,140,UP;null,DOWN;151;43;135;2147483647,RIGHT;127;75;135;2147483647,LEFT;null,,73,RIGHT,,73,62,1
78,78,3,101,1190,492,79,112,UP;100;19;79;2147483647,DOWN;159;83;79;2147483647,RIGHT;null,LEFT;null,,78,UP,,78,27,1
81,81,3,81,1190,508,63,104,UP;80;62;63;2147483647,DOWN;163;3;63;2147483647,RIGHT;80;100;63;2147483647,LEFT;null,,81,RIGHT,,81,9,1
79,79,3,71,1190,506,65,102,UP;110;104;65;2147483647,DOWN;105;86;65;2147483647,RIGHT;70;64;65;2147483647,LEFT;null,,79,RIGHT,,79,57,1
82,82,3,89,1190,516,55,112,UP;88;58;55;2147483647,DOWN;null,RIGHT;88;3;55;2147483647,LEFT;136;92;55;2147483647,,82,RIGHT,,82,13,1
83,83,3,136,1190,516,55,112,UP;159;107;55;2147483647,DOWN;null,RIGHT;null,LEFT;135;92;55;2147483647,,83,LEFT,,83,8,1
84,84,3,83,1190,530,41,126,UP;null,DOWN;82;58;41;2147483647,RIGHT;137;122;41;2147483647,LEFT;null,,84,RIGHT,,84,9,1
85,85,3,140,1190,540,31,128,UP;139;68;31;2147483647,DOWN;null,RIGHT;null,LEFT;155;84;31;2147483647,,85,LEFT,,85,-23,1
86,86,3,66,1190,558,13,114,UP;65;90;13;2147483647,DOWN;137;66;13;2147483647,RIGHT;89;99;13;2147483647,LEFT;null,,86,RIGHT,,86,-54,1
87,87,3,74,1190,566,5,122,UP;73;91;5;2147483647,DOWN;145;62;5;2147483647,RIGHT;97;3;5;2147483647,LEFT;null,,87,RIGHT,,87,-50,1
