
365,365,3,82,250,UP;null,DOWN;79;2147483647;0;83;3,LEFT;null,RIGHT;103;2147483647;0;51;3,,365,LEFT,,365,60,1
366,366,3,94,280,UP;95;2147483647;0;135;3,DOWN;null,LEFT;null,RIGHT;103;2147483647;0;39;3,,366,LEFT,,366,60,1
367,367,3,106,310,UP;111;2147483647;0;35;3,DOWN;79;2147483647;0;107;3,LEFT;null,RIGHT;111;2147483647;0;27;3,,367,LEFT,,367,190,1
368,368,3,118,340,UP;null,DOWN;92;2147483647;0;99;3,LEFT;null,RIGHT;87;2147483647;0;15;3,,368,LEFT,,368,430,1
369,369,3,170,500,UP;null,DOWN;2147483647;39;163;135;3,LEFT;2147483647;39;163;159;15,RIGHT;2147483647;72;163;111;15,,369,DOWN,,369,270,1
372,372,3,246,770,UP;null,DOWN;134;101;87;83;23,LEFT;56;17;87;95;35,RIGHT;null,,372,DOWN,,372,40,1
372,372,3,270,780,UP;null,DOWN;104;65;63;59;3,LEFT;null,RIGHT;99;102;63;59;3,,372,DOWN,,372,60,1
372,372,3,282,810,UP;null,DOWN;null,LEFT;80;47;51;83;3,RIGHT;104;108;51;47;3,,372,DOWN,,372,90,1
373,373,3,294,840,UP;null,DOWN;128;113;39;51;3,LEFT;null,RIGHT;80;90;39;35;3,,373,DOWN,,373,230,1
374,374,3,318,900,UP;null,DOWN;null,LEFT;80;101;15;87;3,RIGHT;96;118;15;27;3,,374,DOWN,,374,190,1
375,375,3,370,1070,UP;2147483647;40;175;96;3,DOWN;null,LEFT;2147483647;30;175;107;3,RIGHT;null,,375,DOWN,,375,20,1
378,378,3,494,1090,UP;null,DOWN;null,LEFT;2147483647;80;51;87;3,RIGHT;2147483647;96;51;148;55,,378,DOWN,,378,30,1
378,378,3,546,1090,UP;107;2147483647;0;96;3,DOWN;null,LEFT;139;2147483647;0;107;27,RIGHT;null,,378,UP,,378,60,1
378,378,3,558,1120,UP;71;2147483647;0;84;3,DOWN;null,LEFT;127;2147483647;0;119;3,RIGHT;null,,378,UP,,378,30,1
380,380,3,606,1150,UP;71;2147483647;0;132;27,DOWN;143;2147483647;0;119;51,LEFT;null,RIGHT;null,,380,LEFT,,380,70,1
381,381,3,618,1150,UP;47;2147483647;0;176;15,DOWN;null,LEFT;116;2147483647;0;131;47,RIGHT;55;2147483647;0;120;23,,381,LEFT,,381,130,1
381,381,2,673,1220,UP;null,DOWN;2147483647;2147483647;0;107;35,LEFT;null,RIGHT;2147483647;2147483647;0;163;3,,381,LEFT,,381,60,1
384,384,2,725,1280,UP;102;2147483647;0;151;3,DOWN;38;2147483647;0;135;63,LEFT;64;2147483647;0;111;15,RIGHT;null,,384,LEFT,,384,40,1
384,384,2,737,1280,UP;null,DOWN;64;2147483647;0;99;3,LEFT;78;2147483647;0;163;35,RIGHT;null,,384,LEFT,,384,40,1
385,385,1,816,1320,UP;null,DOWN;null,LEFT;64;2147483647;0;95;35,RIGHT;54;2147483647;0;132;51,,385,LEFT,,385,0,1
386,386,1,828,1320,UP;null,DOWN;112;2147483647;0;83;23,LEFT;40;2147483647;0;107;59,RIGHT;null,,386,LEFT,,386,0,1
386,386,3,1,10,UP;null,DOWN;2147483647;2147483647;0;72;3,LEFT;2147483647;2147483647;0;47;3,RIGHT;null,,386,LEFT,,386,60,1
387,387,3,13,40,UP;2147483647;2147483647;0;35;3,DOWN;2147483647;2147483647;0;107;3,LEFT;2147483647;2147483647;0;87;3,RIGHT;null,,387,LEFT,,387,60,1
388,388,3,25,70,UP;2147483647;2147483647;0;99;3,DOWN;null,LEFT;2147483647;2147483647;0;75;3,RIGHT;null,,388,LEFT,,388,60,1
389,389,3,37,100,UP;null,DOWN;2147483647;2147483647;0;83;3,LEFT;2147483647;2147483647;0;63;3,RIGHT;null,,389,LEFT,,389,60,1
390,390,3,49,130,UP;null,DOWN;66;2147483647;0;83;3,LEFT;90;2147483647;0;51;3,RIGHT;null,,390,LEFT,,390,170,1
391,391,3,61,160,UP;128;2147483647;0;99;3,DOWN;null,LEFT;70;2147483647;0;39;3,RIGHT;null,,391,UP,,391,160,1
392,392,3,121,300,UP;null,DOWN;null,LEFT;8;2147483647;0;75;15,RIGHT;70;2147483647;0;39;15,,392,LEFT,,392,110,1
393,393,2,130,320,UP;null,DOWN;null,LEFT;2147483647;2147483647;0;75;3,RIGHT;2147483647;2147483647;0;39;3,,393,LEFT,,393,120,1
394,394,2,166,410,UP;139;2147483647;0;95;3,DOWN;null,LEFT;139;2147483647;0;39;3,RIGHT;null,,394,LEFT,,394,200,1
395,395,2,178,440,UP;123;2147483647;0;59;3,DOWN;null,LEFT;152;2147483647;0;27;3,RIGHT;null,,395,LEFT,,395,200,1
396,396,2,230,610,UP;95;81;175;91;3,DOWN;null,LEFT;null,RIGHT;119;105;175;107;3,,396,DOWN,,396,80,1
397,397,2,242,640,UP;null,DOWN;167;163;163;111;3,LEFT;null,RIGHT;95;95;163;95;3,,397,DOWN,,397,50,1
399,399,2,278,690,UP;143;145;127;107;3,DOWN;null,LEFT;null,RIGHT;143;169;127;75;39,,399,DOWN,,399,30,1
400,400,2,314,690,UP;132;151;91;95;7,DOWN;null,LEFT;null,RIGHT;121;139;91;39;3,,400,DOWN,,400,200,1
400,400,2,326,720,UP;119;125;79;59;3,DOWN;null,LEFT;null,RIGHT;135;141;79;27;3,,400,DOWN,,400,200,1
401,401,2,378,890,UP;2147483647;88;175;91;3,DOWN;null,LEFT;2147483647;106;175;139;3,RIGHT;null,,401,DOWN,,401,80,1
402,402,2,390,920,UP;null,DOWN;2147483647;166;163;167;3,LEFT;2147483647;100;163;127;3,RIGHT;null,,402,DOWN,,402,50,1
405,405,2,554,970,UP;101;2147483647;0;91;3,DOWN;null,LEFT;149;2147483647;0;139;15,RIGHT;null,,405,LEFT,,405,30,1
405,405,2,566,970,UP;null,DOWN;173;2147483647;0;167;43,LEFT;101;2147483647;0;127;3,RIGHT;null,,405,LEFT,,405,60,1
405,405,2,578,1000,UP;77;2147483647;0;115;3,DOWN;null,LEFT;101;2147483647;0;151;3,RIGHT;null,,405,LEFT,,405,40,1
406,406,2,590,1030,UP;null,DOWN;149;2147483647;0;175;3,LEFT;77;2147483647;0;139;11,RIGHT;null,,406,LEFT,,406,40,1
407,407,2,602,1040,UP;null,DOWN;125;2147483647;0;175;3,LEFT;53;2147483647;0;127;3,RIGHT;null,,407,LEFT,,407,50,1
408,408,2,614,1070,UP;29;2147483647;0;115;3,DOWN;null,LEFT;77;2147483647;0;115;3,RIGHT;null,,408,LEFT,,408,20,1
409,409,2,626,1090,UP;null,DOWN;101;2147483647;0;167;39,LEFT;53;2147483647;0;103;15,RIGHT;null,,409,LEFT,,409,40,1
410,410,2,638,1090,UP;41;2147483647;0;91;3,DOWN;null,LEFT;93;2147483647;0;179;67,RIGHT;null,,410,LEFT,,410,110,1
411,411,1,697,1130,UP;null,DOWN;2147483647;2147483647;0;79;35,LEFT;2147483647;2147483647;0;55;3,RIGHT;null,,411,LEFT,,411,100,1
412,412,1,725,1200,UP;123;2147483647;0;35;3,DOWN;null,LEFT;83;2147483647;0;27;3,RIGHT;83;2147483647;0;87;3,,412,LEFT,,412,190,1
413,413,1,737,1230,UP;null,DOWN;80;2147483647;0;72;3,LEFT;123;2147483647;0;15;3,RIGHT;null,,413,LEFT,,413,160,1
414,414,1,789,1390,UP;null,DOWN;51;47;163;119;43,LEFT;75;71;163;84;15,RIGHT;75;71;163;87;3,,414,DOWN,,414,0,1
415,415,3,6,20,UP;2147483647;2147483647;0;95;3,DOWN;null,LEFT;2147483647;2147483647;0;39;3,RIGHT;null,,415,LEFT,,415,200,1
416,416,3,18,50,UP;2147483647;2147483647;0;59;3,DOWN;null,LEFT;2147483647;2147483647;0;27;3,RIGHT;null,,416,LEFT,,416,200,1
417,417,3,70,220,UP;99;97;175;91;3,DOWN;null,LEFT;null,RIGHT;115;117;175;107;3,,417,DOWN,,417,80,1
418,418,3,82,250,UP;null,DOWN;163;171;163;111;3,LEFT;null,RIGHT;99;99;163;95;3,,418,DOWN,,418,50,1
419,419,3,106,300,UP;null,DOWN;null,LEFT;115;156;139;143;55,RIGHT;139;151;139;87;15,,419,DOWN,,419,80,1
420,420,3,118,300,UP;123;145;127;107;3,DOWN;null,LEFT;null,RIGHT;160;169;127;75;7,,420,DOWN,,420,110,1
421,421,3,154,380,UP;83;151;91;95;3,DOWN;null,LEFT;null,RIGHT;83;143;91;39;3,,421,DOWN,,421,200,1
422,422,3,166,410,UP;59;125;79;59;3,DOWN;null,LEFT;null,RIGHT;99;141;79;27;3,,422,DOWN,,422,200,1
423,423,3,218,580,UP;2147483647;37;175;91;3,DOWN;null,LEFT;2147483647;33;175;139;3,RIGHT;null,,423,DOWN,,423,80,1
424,424,3,230,610,UP;null,DOWN;2147483647;99;163;167;3,LEFT;2147483647;27;163;127;3,RIGHT;null,,424,DOWN,,424,50,1
427,427,3,342,660,UP;null,DOWN;null,LEFT;2147483647;131;51;175;15,RIGHT;2147483647;99;51;143;55,,427,DOWN,,427,30,1
427,427,3,394,660,UP;76;2147483647;0;91;3,DOWN;null,LEFT;124;2147483647;0;139;15,RIGHT;null,,427,UP,,427,60,1
427,427,3,406,690,UP;89;2147483647;0;79;3,DOWN;null,LEFT;148;2147483647;0;151;3,RIGHT;null,,427,UP,,427,30,1
430,430,2,686,720,UP;76;2147483647;0;91;15,DOWN;null,LEFT;124;2147483647;0;139;15,RIGHT;null,,430,LEFT,,430,30,1
430,430,2,698,720,UP;null,DOWN;156;2147483647;0;167;39,LEFT;116;2147483647;0;127;3,RIGHT;null,,430,LEFT,,430,60,1
430,430,2,710,750,UP;126;2147483647;0;115;3,DOWN;null,LEFT;78;2147483647;0;151;3,RIGHT;null,,430,LEFT,,430,40,1
431,431,2,722,780,UP;null,DOWN;88;2147483647;0;175;3,LEFT;54;2147483647;0;139;11,RIGHT;null,,431,LEFT,,431,40,1
432,432,2,734,790,UP;null,DOWN;64;2147483647;0;175;3,LEFT;30;2147483647;0;127;3,RIGHT;null,,432,LEFT,,432,50,1
433,433,2,746,820,UP;64;2147483647;0;115;3,DOWN;null,LEFT;6;2147483647;0;115;3,RIGHT;null,,433,LEFT,,433,190,1
434,434,1,757,840,UP;null,DOWN;2147483647;2147483647;0;72;3,LEFT;2147483647;2147483647;0;15;3,RIGHT;null,,434,LEFT,,434,180,1
435,435,1,809,1010,UP;null,DOWN;56;2147483647;0;119;3,LEFT;80;2147483647;0;84;3,RIGHT;80;2147483647;0;87;3,,435,LEFT,,435,10,1
436,436,1,821,1020,UP;null,DOWN;36;2147483647;0;72;3,LEFT;100;2147483647;0;136;55,RIGHT;null,,436,LEFT,,436,0,1
437,437,3,1,10,UP;null,DOWN;null,LEFT;2147483647;2147483647;0;47;3,RIGHT;2147483647;2147483647;0;83;3,,437,LEFT,,437,60,1
438,438,3,13,40,UP;null,DOWN;2147483647;2147483647;0;51;3,LEFT;2147483647;2147483647;0;35;3,RIGHT;null,,438,LEFT,,438,200,1
439,439,3,25,70,UP;2147483647;2147483647;0;91;3,DOWN;null,LEFT;2147483647;2147483647;0;23;3,RIGHT;null,,439,LEFT,,439,200,1
440,440,3,77,240,UP;108;118;171;119;3,DOWN;null,LEFT;null,RIGHT;132;142;171;87;3,,440,DOWN,,440,120,1
441,441,3,89,270,UP;130;124;159;107;3,DOWN;null,LEFT;null,RIGHT;169;172;159;75;3,,441,DOWN,,441,120,1
442,442,3,125,360,UP;126;144;123;95;3,DOWN;null,LEFT;null,RIGHT;112;144;123;39;3,,442,DOWN,,442,200,1
443,443,3,137,390,UP;88;138;111;59;3,DOWN;null,LEFT;null,RIGHT;104;167;111;27;3,,443,DOWN,,443,200,1
444,444,3,189,560,UP;2147483647;38;175;91;3,DOWN;null,LEFT;2147483647;86;175;139;3,RIGHT;null,,444,DOWN,,444,80,1
445,445,3,201,590,UP;null,DOWN;2147483647;120;163;167;3,LEFT;2147483647;80;163;127;3,RIGHT;null,,445,DOWN,,445,50,1
448,448,3,313,640,UP;null,DOWN;null,LEFT;2147483647;178;51;175;15,RIGHT;2147483647;148;51;143;55,,448,DOWN,,448,30,1
448,448,3,365,640,UP;87;2147483647;0;91;3,DOWN;null,LEFT;135;2147483647;0;139;15,RIGHT;null,,448,UP,,448,60,1
448,448,3,377,670,UP;67;2147483647;0;79;3,DOWN;null,LEFT;139;2147483647;0;151;3,RIGHT;null,,448,UP,,448,30,1
451,451,3,473,700,UP;87;2147483647;0;67;11,DOWN;79;2147483647;0;115;47,LEFT;15;2147483647;0;67;23,RIGHT;null,,451,LEFT,,451,40,1
451,451,2,482,710,UP;null,DOWN;null,LEFT;2147483647;2147483647;0;39;3,RIGHT;2147483647;2147483647;0;75;3,,451,LEFT,,451,60,1
451,451,2,494,740,UP;2147483647;2147483647;0;35;3,DOWN;2147483647;2147483647;0;107;3,LEFT;2147483647;2147483647;0;27;3,RIGHT;null,,451,LEFT,,451,190,1
452,452,2,506,770,UP;null,DOWN;2147483647;2147483647;0;72;3,LEFT;2147483647;2147483647;0;15;3,RIGHT;null,,452,LEFT,,452,230,1
453,453,2,558,930,UP;null,DOWN;76;74;163;119;3,LEFT;87;89;163;84;15,RIGHT;76;76;163;87;15,,453,DOWN,,453,70,1
455,455,2,598,1000,UP;null,DOWN;103;102;123;140;47,LEFT;55;109;123;92;23,RIGHT;76;54;123;103;47,,455,DOWN,,455,20,1
456,456,2,610,1000,UP;null,DOWN;38;96;111;139;47,LEFT;110;133;111;128;35,RIGHT;null,,456,DOWN,,456,20,1
458,458,1,762,1020,UP;75;2147483647;0;163;3,DOWN;null,LEFT;null,RIGHT;51;2147483647;0;139;39,,458,LEFT,,458,0,1
458,458,1,774,1020,UP;51;2147483647;0;127;27,DOWN;null,LEFT;null,RIGHT;35;2147483647;0;143;67,,458,LEFT,,458,0,1
458,458,3,8,20,UP;2147483647;2147483647;0;99;3,DOWN;null,LEFT;2147483647;2147483647;0;75;3,RIGHT;null,,458,LEFT,,458,60,1
459,459,3,20,50,UP;null,DOWN;2147483647;2147483647;0;83;3,LEFT;2147483647;2147483647;0;63;3,RIGHT;null,,459,LEFT,,459,60,1
460,460,3,32,80,UP;null,DOWN;2147483647;2147483647;0;83;3,LEFT;2147483647;2147483647;0;51;3,RIGHT;null,,460,LEFT,,460,170,1
461,461,3,44,110,UP;133;2147483647;0;99;3,DOWN;null,LEFT;65;2147483647;0;39;3,RIGHT;null,,461,UP,,461,140,1
464,464,3,128,250,UP;null,DOWN;85;2147483647;0;83;3,LEFT;109;2147483647;0;51;15,RIGHT;null,,464,LEFT,,464,40,1
464,464,3,140,250,UP;129;2147483647;0;99;67,DOWN;null,LEFT;33;2147483647;0;39;3,RIGHT;null,,464,UP,,464,40,1
466,466,2,248,290,UP;114;2147483647;0;67;11,DOWN;null,LEFT;12;2147483647;0;103;47,RIGHT;108;2147483647;0;67;23,,466,LEFT,,466,40,1
466,466,1,255,300,UP;null,DOWN;null,LEFT;2147483647;2147483647;0;63;3,RIGHT;2147483647;2147483647;0;23;3,,466,LEFT,,466,60,1
466,466,1,267,330,UP;null,DOWN;2147483647;2147483647;0;51;3,LEFT;2147483647;2147483647;0;83;3,RIGHT;null,,466,LEFT,,466,60,1
467,467,1,279,360,UP;2147483647;2147483647;0;71;3,DOWN;null,LEFT;2147483647;2147483647;0;83;3,RIGHT;null,,467,LEFT,,467,40,1
468,468,1,291,390,UP;null,DOWN;2147483647;2147483647;0;75;3,LEFT;2147483647;2147483647;0;71;11,RIGHT;null,,468,LEFT,,468,40,1
469,469,1,303,400,UP;null,DOWN;163;2147483647;0;75;3,LEFT;91;2147483647;0;59;3,RIGHT;null,,469,LEFT,,469,60,1
470,470,1,315,430,UP;87;2147483647;0;71;3,DOWN;null,LEFT;111;2147483647;0;47;3,RIGHT;null,,470,LEFT,,470,60,1
471,471,1,327,460,UP;null,DOWN;131;2147483647;0;51;3,LEFT;67;2147483647;0;35;3,RIGHT;null,,471,LEFT,,471,200,1
472,472,1,339,490,UP;43;2147483647;0;91;3,DOWN;null,LEFT;131;2147483647;0;23;3,RIGHT;null,,472,LEFT,,472,200,1
473,473,1,391,660,UP;2147483647;71;171;119;3,DOWN;null,LEFT;null,RIGHT;2147483647;119;171;87;3,,473,DOWN,,473,120,1
474,474,1,403,690,UP;2147483647;109;159;107;3,DOWN;null,LEFT;null,RIGHT;2147483647;150;159;75;3,,474,DOWN,,474,120,1
475,475,1,439,780,UP;2147483647;131;123;95;3,DOWN;null,LEFT;null,RIGHT;2147483647;131;123;39;3,,475,DOWN,,475,190,1
476,476,1,451,810,UP;2147483647;125;111;59;3,DOWN;null,LEFT;null,RIGHT;2147483647;141;111;27;3,,476,DOWN,,476,160,1
477,477,1,503,970,UP;2147483647;90;175;91;3,DOWN;null,LEFT;2147483647;114;175;139;15,RIGHT;null,,477,DOWN,,477,50,1
478,478,1,515,970,UP;null,DOWN;2147483647;160;163;167;3,LEFT;2147483647;96;163;127;15,RIGHT;null,,478,DOWN,,478,50,1
481,481,1,827,1020,UP;77;2147483647;0;163;3,DOWN;null,LEFT;null,RIGHT;125;2147483647;0;175;39,,481,LEFT,,481,0,1
481,481,1,863,1020,UP;101;2147483647;0;163;3,DOWN;null,LEFT;null,RIGHT;113;2147483647;0;139;51,,481,LEFT,,481,0,1
481,481,3,11,30,UP;2147483647;2147483647;0;99;3,DOWN;null,LEFT;2147483647;2147483647;0;39;3,RIGHT;null,,481,LEFT,,481,60,1
482,482,3,23,60,UP;2147483647;2147483647;0;35;3,DOWN;2147483647;2147483647;0;107;3,LEFT;2147483647;2147483647;0;27;3,RIGHT;null,,482,LEFT,,482,190,1
483,483,3,35,90,UP;null,DOWN;2147483647;2147483647;0;72;3,LEFT;2147483647;2147483647;0;15;3,RIGHT;null,,483,LEFT,,483,230,1
484,484,3,87,250,UP;null,DOWN;84;48;163;119;3,LEFT;79;72;163;84;15,RIGHT;84;72;163;87;15,,484,DOWN,,484,70,1
487,487,2,177,320,UP;13;2147483647;0;104;27,DOWN;null,LEFT;85;2147483647;0;83;35,RIGHT;null,,487,LEFT,,487,20,1
488,488,2,322,340,UP;112;2147483647;0;103;15,DOWN;104;2147483647;0;95;51,LEFT;104;2147483647;0;92;23,RIGHT;null,,488,LEFT,,488,40,1
488,488,2,346,350,UP;94;2147483647;0;68;3,DOWN;86;2147483647;0;71;3,LEFT;null,RIGHT;null,,488,LEFT,,488,40,1
488,488,2,358,380,UP;94;2147483647;0;115;3,DOWN;null,LEFT;112;2147483647;0;56;24,RIGHT;null,,488,LEFT,,488,50,1
489,489,2,383,390,UP;104;2147483647;0;31;3,DOWN;112;2147483647;0;83;3,LEFT;null,RIGHT;null,,489,LEFT,,489,70,1
490,490,2,399,430,UP;null,DOWN;null,LEFT;72;2147483647;0;47;3,RIGHT;72;2147483647;0;15;3,,490,LEFT,,490,60,1
491,491,2,411,460,UP;54;2147483647;0;35;3,DOWN;88;2147483647;0;107;3,LEFT;88;2147483647;0;107;3,RIGHT;null,,491,LEFT,,491,60,1
492,492,2,423,490,UP;104;2147483647;0;135;3,DOWN;null,LEFT;70;2147483647;0;95;3,RIGHT;null,,492,LEFT,,492,50,1
493,493,2,435,520,UP;null,DOWN;70;2147483647;0;83;3,LEFT;86;2147483647;0;120;3,RIGHT;null,,493,LEFT,,493,20,1
496,496,1,489,540,UP;null,DOWN;120;2147483647;0;83;23,LEFT;48;2147483647;0;107;51,RIGHT;null,,496,LEFT,,496,0,1
496,496,1,513,540,UP;22;2147483647;0;104;27,DOWN;null,LEFT;72;2147483647;0;83;39,RIGHT;null,,496,LEFT,,496,0,1
496,496,3,8,20,UP;null,DOWN;2147483647;2147483647;0;72;3,LEFT;null,RIGHT;2147483647;2147483647;0;47;3,,496,LEFT,,496,60,1
497,497,3,20,50,UP;2147483647;2147483647;0;35;3,DOWN;2147483647;2147483647;0;107;3,LEFT;null,RIGHT;2147483647;2147483647;0;87;3,,497,LEFT,,497,60,1
498,498,3,32,80,UP;2147483647;2147483647;0;99;3,DOWN;null,LEFT;null,RIGHT;2147483647;2147483647;0;75;3,,498,LEFT,,498,60,1
499,499,3,44,110,UP;null,DOWN;53;2147483647;0;83;3,LEFT;null,RIGHT;73;2147483647;0;63;3,,499,LEFT,,499,60,1
500,500,3,56,140,UP;null,DOWN;73;2147483647;0;83;3,LEFT;null,RIGHT;97;2147483647;0;51;3,,500,LEFT,,500,60,1
501,501,3,68,170,UP;133;2147483647;0;99;3,DOWN;null,LEFT;null,RIGHT;61;2147483647;0;39;3,,501,LEFT,,501,60,1
502,502,3,80,200,UP;121;2147483647;0;35;3,DOWN;57;2147483647;0;107;3,LEFT;null,RIGHT;81;2147483647;0;27;3,,502,LEFT,,502,190,1
503,503,3,92,230,UP;null,DOWN;37;2147483647;0;72;3,LEFT;null,RIGHT;101;2147483647;0;15;3,,503,LEFT,,503,230,1
504,504,3,144,390,UP;null,DOWN;2147483647;45;163;119;3,LEFT;2147483647;69;163;87;15,RIGHT;2147483647;53;163;84;15,,504,DOWN,,504,70,1
507,507,3,220,460,UP;null,DOWN;2147483647;87;87;83;23,LEFT;2147483647;15;87;95;35,RIGHT;null,,507,DOWN,,507,40,1
507,507,3,244,470,UP;null,DOWN;2147483647;75;63;59;3,LEFT;null,RIGHT;2147483647;75;63;59;3,,507,DOWN,,507,60,1
507,507,3,256,500,UP;null,DOWN;null,LEFT;2147483647;57;51;83;3,RIGHT;2147483647;93;51;47;3,,507,DOWN,,507,90,1
508,508,3,268,530,UP;null,DOWN;2147483647;111;39;51;3,LEFT;null,RIGHT;2147483647;87;39;35;3,,508,DOWN,,508,230,1
509,509,3,292,590,UP;null,DOWN;null,LEFT;2147483647;91;15;87;3,RIGHT;2147483647;128;15;27;3,,509,DOWN,,509,190,1
510,510,3,344,760,UP;2147483647;69;175;96;3,DOWN;null,LEFT;2147483647;86;175;107;3,RIGHT;null,,510,DOWN,,510,20,1
513,513,3,468,780,UP;null,DOWN;null,LEFT;2147483647;130;51;87;3,RIGHT;2147483647;137;51;148;55,,513,DOWN,,513,30,1
513,513,3,520,780,UP;89;2147483647;0;96;3,DOWN;null,LEFT;137;2147483647;0;107;27,RIGHT;null,,513,UP,,513,60,1
513,513,3,532,810,UP;65;2147483647;0;84;3,DOWN;null,LEFT;137;2147483647;0;119;3,RIGHT;null,,513,UP,,513,30,1
516,516,2,679,840,UP;131;2147483647;0;35;3,DOWN;67;2147483647;0;107;3,LEFT;91;2147483647;0;27;15,RIGHT;null,,516,LEFT,,516,150,1
516,516,2,691,840,UP;null,DOWN;67;2147483647;0;99;3,LEFT;107;2147483647;0;15;7,RIGHT;null,,516,LEFT,,516,220,1
516,516,2,743,990,UP;null,DOWN;71;59;163;135;3,LEFT;92;83;163;111;15,RIGHT;79;75;163;159;15,,516,DOWN,,516,70,1
518,518,2,783,1060,UP;null,DOWN;47;79;123;95;47,LEFT;119;100;123;95;23,RIGHT;71;39;123;156;51,,518,DOWN,,518,150,1
519,519,2,795,1060,UP;null,DOWN;23;73;111;107;47,LEFT;95;82;111;83;35,RIGHT;null,,519,DOWN,,519,180,1
519,519,1,847,1210,UP;123;2147483647;0;2147483647;3,DOWN;null,LEFT;null,RIGHT;147;2147483647;0;2147483647;3,,519,RIGHT,,519,120,1
520,520,1,859,1240,UP;123;2147483647;0;2147483647;3,DOWN;null,LEFT;null,RIGHT;171;2147483647;0;2147483647;3,,520,RIGHT,,520,180,1
521,521,1,895,1330,UP;131;2147483647;0;2147483647;3,DOWN;null,LEFT;null,RIGHT;107;2147483647;0;2147483647;3,,521,UP,,521,110,1
522,522,1,931,1420,UP;null,DOWN;null,LEFT;51;2147483647;0;2147483647;11,RIGHT;104;2147483647;0;2147483647;3,,522,RIGHT,,522,20,1
525,525,1,967,1440,UP;31;2147483647;0;2147483647;15,DOWN;null,LEFT;null,RIGHT;103;2147483647;0;2147483647;55,,525,RIGHT,,525,20,1
525,525,1,1019,1440,UP;99;2147483647;0;2147483647;51,DOWN;null,LEFT;27;2147483647;0;2147483647;3,RIGHT;null,,525,RIGHT,,525,20,1
525,525,1,1031,1460,UP;99;2147483647;0;2147483647;47,DOWN;null,LEFT;3;2147483647;0;2147483647;39,RIGHT;null,,525,RIGHT,,525,0,1
526,526,3,2,10,UP;null,DOWN;null,LEFT;2147483647;2147483647;0;83;3,RIGHT;2147483647;2147483647;0;47;3,,526,LEFT,,526,40,1
527,527,3,14,40,UP;null,DOWN;2147483647;2147483647;0;75;3,LEFT;2147483647;2147483647;0;71;11,RIGHT;null,,527,LEFT,,527,40,1
528,528,3,26,50,UP;null,DOWN;2147483647;2147483647;0;75;3,LEFT;2147483647;2147483647;0;59;3,RIGHT;null,,528,LEFT,,528,60,1
529,529,3,38,80,UP;2147483647;2147483647;0;71;3,DOWN;null,LEFT;2147483647;2147483647;0;47;3,RIGHT;null,,529,LEFT,,529,60,1
530,530,3,50,110,UP;null,DOWN;155;2147483647;0;51;3,LEFT;91;2147483647;0;35;3,RIGHT;null,,530,LEFT,,530,60,1
531,531,3,62,140,UP;67;2147483647;0;91;3,DOWN;null,LEFT;155;2147483647;0;23;3,RIGHT;null,,531,UP,,531,60,1
532,532,3,74,170,UP;43;2147483647;0;79;3,DOWN;null,LEFT;null,RIGHT;99;2147483647;0;83;3,,532,LEFT,,532,40,1
535,535,3,195,210,UP;95;2147483647;0;67;11,DOWN;79;2147483647;0;95;51,LEFT;100;2147483647;0;67;23,RIGHT;null,,535,LEFT,,535,40,1
535,535,3,219,220,UP;47;2147483647;0;43;3,DOWN;73;2147483647;0;71;3,LEFT;null,RIGHT;null,,535,LEFT,,535,70,1
535,535,3,231,250,UP;116;2147483647;0;31;3,DOWN;null,LEFT;23;2147483647;0;56;24,RIGHT;null,,535,UP,,535,210,1
536,536,3,247,290,UP;null,DOWN;null,LEFT;87;2147483647;0;15;3,RIGHT;87;2147483647;0;47;3,,536,LEFT,,536,240,1
537,537,3,299,460,UP;null,DOWN;2147483647;58;163;119;3,LEFT;2147483647;39;163;84;3,RIGHT;2147483647;42;163;87;3,,537,DOWN,,537,270,1
538,538,3,327,530,UP;null,DOWN;2147483647;16;135;104;39,LEFT;null,RIGHT;2147483647;60;135;91;3,,538,DOWN,,538,200,1
541,541,3,375,730,UP;null,DOWN;2147483647;80;87;83;23,LEFT;null,RIGHT;2147483647;80;87;95;35,,541,DOWN,,541,30,1
541,541,3,399,740,UP;null,DOWN;114;68;63;59;3,LEFT;103;109;63;59;3,RIGHT;null,,541,DOWN,,541,20,1
541,541,3,411,760,UP;null,DOWN;null,LEFT;113;86;51;47;15,RIGHT;90;62;51;83;15,,541,DOWN,,541,90,1
542,542,3,423,760,UP;null,DOWN;138;80;39;75;3,LEFT;null,RIGHT;66;56;39;71;15,,542,DOWN,,542,180,1
543,543,3,459,850,UP;null,DOWN;null,LEFT;90;134;3;39;3,RIGHT;90;62;3;75;3,,543,DOWN,,543,120,1
544,544,3,495,940,UP;18;2147483647;0;95;3,DOWN;null,LEFT;null,RIGHT;76;2147483647;0;39;3,,544,LEFT,,544,200,1
545,545,3,507,970,UP;76;2147483647;0;59;3,DOWN;null,LEFT;null,RIGHT;106;2147483647;0;27;3,,545,LEFT,,545,200,1
546,546,3,559,1140,UP;2147483647;59;175;91;3,DOWN;null,LEFT;2147483647;23;175;107;3,RIGHT;null,,546,DOWN,,546,280,1
547,547,3,571,1170,UP;null,DOWN;2147483647;5;163;111;3,LEFT;2147483647;60;163;95;3,RIGHT;null,,547,DOWN,,547,250,1
550,550,3,683,1420,UP;null,DOWN;null,LEFT;103;66;51;87;15,RIGHT;71;106;51;143;55,,550,DOWN,,550,70,1
