
53,53,1,163,1570,778,146,UP;181;2147483647;-1;43,DOWN;null,RIGHT;162;2147483647;-1;77,LEFT;null,,53,UP,,53,17,1
58,58,1,182,1620,798,154,UP;null,DOWN;181;2147483647;-1;84,RIGHT;null,LEFT;181;2147483647;-1;84,,58,DOWN,,58,56,1
61,61,1,126,1670,826,170,UP;null,DOWN;125;2147483647;-1;28,RIGHT;null,LEFT;169;2147483647;-1;74,,61,LEFT,,61,4,1
59,59,1,22,1650,810,166,UP;null,DOWN;null,RIGHT;21;2147483647;-1;122,LEFT;109;2147483647;-1;90,,59,LEFT,,59,-44,1
64,64,1,126,1670,854,142,UP;165;2147483647;-1;114,DOWN;null,RIGHT;149;2147483647;-1;67,LEFT;125;2147483647;-1;74,,64,LEFT,,64,4,1
65,65,1,42,1670,862,134,UP;65;2147483647;-1;79,DOWN;null,RIGHT;41;2147483647;-1;114,LEFT;null,,65,UP,,65,-61,1
63,63,1,146,1670,846,150,UP;null,DOWN;145;2147483647;-1;72,RIGHT;145;2147483647;-1;88,LEFT;169;2147483647;-1;67,,63,DOWN,,63,-16,1
62,62,1,97,1670,843,153,UP;176;2147483647;-1;28,DOWN;96;2147483647;-1;90,RIGHT;144;2147483647;-1;78,LEFT;null,,62,RIGHT,,62,0,1
66,66,1,122,1670,866,130,UP;null,DOWN;121;2147483647;-1;71,RIGHT;null,LEFT;185;2147483647;-1;114,,66,DOWN,,66,17,1
68,68,1,102,1670,874,134,UP;null,DOWN;101;2147483647;-1;16,RIGHT;null,LEFT;181;2147483647;-1;83,,68,LEFT,,68,-60,1
67,67,1,66,1670,874,134,UP;102;2147483647;-1;55,DOWN;null,RIGHT;65;2147483647;-1;100,LEFT;null,,67,UP,,67,-36,1
72,72,1,162,1670,902,142,UP;null,DOWN;null,RIGHT;161;2147483647;-1;56,LEFT;181;2147483647;-1;83,,72,LEFT,,72,11,1
71,71,1,103,1670,886,146,UP;161;2147483647;-1;39,DOWN;null,RIGHT;137;2147483647;-1;87,LEFT;102;2147483647;-1;65,,71,RIGHT,,71,-12,1
81,81,1,25,1690,939,105,UP;null,DOWN;24;2147483647;-1;87,RIGHT;null,LEFT;48;2147483647;-1;87,,81,DOWN,,81,8,1
75,75,1,162,1690,914,130,UP;null,DOWN;161;2147483647;-1;59,RIGHT;null,LEFT;174;2147483647;-1;83,,75,LEFT,,75,10,1
78,78,1,151,1690,926,118,UP;185;2147483647;-1;118,DOWN;null,RIGHT;null,LEFT;150;2147483647;-1;59,,78,UP,,78,-1,1
77,77,1,102,1690,922,122,UP;138;2147483647;-1;59,DOWN;101;2147483647;-1;98,RIGHT;null,LEFT;null,,77,UP,,77,5,1
80,80,1,115,1690,934,110,UP;170;2147483647;-1;59,DOWN;null,RIGHT;125;2147483647;-1;74,LEFT;114;2147483647;-1;79,,80,LEFT,,80,18,1
82,82,1,33,1690,943,101,UP;null,DOWN;32;2147483647;-1;15,RIGHT;123;2147483647;-1;63,LEFT;110;2147483647;-1;92,,82,LEFT,,82,0,1

83,83,3,56,190,58,76,UP;111;2147483647;-1;2147483647,DOWN;55;2147483647;-1;2147483647,RIGHT;null,LEFT;55;2147483647;-1;2147483647,,83,LEFT,,83,-40,1
85,85,3,8,250,82,52,UP;111;2147483647;-1;76,DOWN;7;2147483647;-1;91,RIGHT;null,LEFT;null,,85,UP,,85,-93,1
84,84,3,85,240,78,56,UP;116;2147483647;-1;108,DOWN;84;2147483647;-1;100,RIGHT;84;2147483647;-1;76,LEFT;null,,84,DOWN,,84,0,1
2,2,3,149,150,60,10,UP;null,DOWN;null,RIGHT;148;2147483647;-1;99,LEFT;123;2147483647;-1;19,,2,RIGHT,,2,-11,4
91,91,3,77,340,118,16,UP;87;2147483647;-1;68,DOWN;124;2147483647;-1;19,RIGHT;76;2147483647;-1;36,LEFT;null,,91,DOWN,,91,-32,1
88,88,3,96,280,94,40,UP;95;2147483647;-1;99,DOWN;null,RIGHT;null,LEFT;113;2147483647;-1;64,,88,LEFT,,88,33,1
89,89,3,65,290,98,36,UP;96;2147483647;-1;88,DOWN;104;2147483647;-1;19,RIGHT;64;2147483647;-1;56,LEFT;null,,89,DOWN,,89,-28,1
13,13,3,81,400,170,72,UP;null,DOWN;80;55;99;83,RIGHT;123;87;99;83,LEFT;null,,13,RIGHT,,13,20,4
92,92,3,101,340,119,15,UP;100;2147483647;-1;68,DOWN;113;2147483647;-1;36,RIGHT;null,LEFT;null,,92,UP,,92,64,1
98,98,2,80,920,315,52,UP;159;2147483647;-1;2147483647,DOWN;79;2147483647;-1;2147483647,RIGHT;null,LEFT;116;2147483647;-1;2147483647,,98,LEFT,,98,27,1
100,100,2,84,970,335,48,UP;152;2147483647;-1;83,DOWN;83;2147483647;-1;75,RIGHT;null,LEFT;96;2147483647;-1;19,,100,DOWN,,100,0,1
101,101,2,69,980,339,44,UP;92;2147483647;-1;83,DOWN;68;2147483647;-1;67,RIGHT;null,LEFT;null,,101,DOWN,,101,-43,1
106,106,2,53,1040,363,20,UP;null,DOWN;111;2147483647;-1;67,RIGHT;135;2147483647;-1;39,LEFT;52;2147483647;-1;96,,106,DOWN,,106,-44,1
22,22,2,98,520,310,13,UP;null,DOWN;null,RIGHT;97;2147483647;-1;39,LEFT;72;2147483647;-1;19,,22,LEFT,,22,-15,5
103,103,2,73,1000,347,36,UP;null,DOWN;83;2147483647;-1;99,RIGHT;null,LEFT;72;2147483647;-1;51,,103,DOWN,,103,-43,1
105,105,2,93,1020,355,28,UP;148;2147483647;-1;95,DOWN;92;2147483647;-1;19,RIGHT;null,LEFT;92;2147483647;-1;39,,105,DOWN,,105,-15,1
111,111,2,113,1070,375,8,UP;168;2147483647;-1;115,DOWN;112;2147483647;-1;19,RIGHT;null,LEFT;112;2147483647;-1;59,,111,DOWN,,111,-56,1
107,107,2,93,1050,367,16,UP;null,DOWN;103;2147483647;-1;19,RIGHT;null,LEFT;92;2147483647;-1;39,,107,LEFT,,107,-16,1
109,109,2,84,1060,371,12,UP;null,DOWN;107;2147483647;-1;51,RIGHT;83;2147483647;-1;79,LEFT;null,,109,RIGHT,,109,-21,1
115,115,2,39,1370,616,67,UP;102;2147483647;-1;71,DOWN;null,RIGHT;102;2147483647;-1;71,LEFT;38;2147483647;-1;7,,115,RIGHT,,115,-48,1
113,113,2,31,1360,612,71,UP;30;2147483647;-1;27,DOWN;null,RIGHT;110;2147483647;-1;15,LEFT;null,,113,RIGHT,,113,0,1
116,116,2,85,1370,616,67,UP;84;2147483647;-1;67,DOWN;156;2147483647;-1;123,RIGHT;null,LEFT;108;2147483647;-1;88,,116,DOWN,,116,-6,1
126,126,1,92,1530,706,94,UP;null,DOWN;null,RIGHT;91;2147483647;-1;2147483647,LEFT;116;2147483647;-1;2147483647,,126,LEFT,,126,-12,1
70,70,1,122,1670,882,142,UP;null,DOWN;121;2147483647;-1;39,RIGHT;null,LEFT;134;2147483647;-1;57,,70,LEFT,,70,26,2
130,130,1,69,1550,772,112,UP;140;2147483647;-1;71,DOWN;127;2147483647;-1;115,RIGHT;null,LEFT;68;2147483647;-1;44,,130,UP,,130,-24,1
60,60,1,145,1670,819,166,UP;170;2147483647;-1;74,DOWN;null,RIGHT;144;2147483647;-1;42,LEFT;null,,60,RIGHT,,60,25,2
74,74,1,105,1670,907,137,UP;184;2147483647;-1;56,DOWN;104;2147483647;-1;15,RIGHT;null,LEFT;null,,74,DOWN,,74,44,2
73,73,1,97,1670,903,141,UP;170;2147483647;-1;15,DOWN;96;2147483647;-1;65,RIGHT;null,LEFT;null,,73,DOWN,,73,64,2
79,79,1,49,1690,927,117,UP;null,DOWN;48;2147483647;-1;100,RIGHT;133;2147483647;-1;65,LEFT;120;2147483647;-1;79,,79,DOWN,,79,20,2
56,56,1,182,1610,794,150,UP;null,DOWN;null,RIGHT;197;2147483647;-1;83,LEFT;181;2147483647;-1;43,,56,RIGHT,,56,65,4
69,69,1,95,1670,879,139,UP;174;2147483647;-1;16,DOWN;94;2147483647;-1;79,RIGHT;118;2147483647;-1;63,LEFT;null,,69,RIGHT,,69,44,4

0,0,3,140,100,40,30,UP;null,DOWN;null,RIGHT;139;2147483647;-1;2147483647,LEFT;127;2147483647;-1;2147483647,,0,LEFT,,0,17,4
6,6,3,125,320,110,76,UP;null,DOWN;null,RIGHT;124;109;159;99,LEFT;135;85;159;99,,6,RIGHT,,6,-12,3
111,111,3,130,300,118,98,UP;194;82;181;2147483647,DOWN;129;30;181;2147483647,RIGHT;null,LEFT;138;64;181;2147483647,,111,DOWN,,111,24,1
1,1,3,108,150,58,12,UP;163;2147483647;-1;2147483647,DOWN;107;2147483647;-1;2147483647,RIGHT;null,LEFT;107;2147483647;-1;2147483647,,1,DOWN,,1,-11,3
93,93,3,85,360,126,8,UP;84;2147483647;-1;42,DOWN;167;2147483647;-1;87,RIGHT;84;2147483647;-1;92,LEFT;null,,93,RIGHT,,93,-33,3
113,113,3,110,330,130,86,UP;null,DOWN;109;76;169;2147483647,RIGHT;null,LEFT;122;12;169;2147483647,,113,DOWN,,113,4,1
124,124,2,63,1470,656,53,UP;null,DOWN;110;2147483647;-1;87,RIGHT;null,LEFT;62;2147483647;-1;39,,124,LEFT,,124,21,2
116,116,3,106,390,154,62,UP;null,DOWN;105;94;145;2147483647,RIGHT;109;40;145;2147483647,LEFT;null,,116,RIGHT,,116,-17,1
119,119,3,106,420,166,50,UP;null,DOWN;105;96;133;2147483647,RIGHT;157;22;133;2147483647,LEFT;null,,119,RIGHT,,119,21,1
121,121,3,123,480,190,26,UP;146;52;109;2147483647,DOWN;null,RIGHT;122;94;109;2147483647,LEFT;null,,121,RIGHT,,121,63,1
25,25,2,118,610,330,96,UP;null,DOWN;null,RIGHT;117;46;192;2147483647,LEFT;86;6;192;2147483647,,25,RIGHT,,25,5,3
122,122,2,117,1030,387,112,UP;172;2147483647;-1;2147483647,DOWN;116;2147483647;-1;2147483647,RIGHT;116;2147483647;-1;2147483647,LEFT;null,,122,UP,,122,-35,1
124,124,2,173,1030,399,124,UP;null,DOWN;null,RIGHT;172;2147483647;-1;111,LEFT;183;2147483647;-1;87,,124,LEFT,,124,45,1
126,126,2,112,1030,407,132,UP;167;2147483647;-1;71,DOWN;111;2147483647;-1;103,RIGHT;null,LEFT;111;2147483647;-1;116,,126,LEFT,,126,88,1
127,127,2,152,1050,427,120,UP;null,DOWN;null,RIGHT;164;2147483647;-1;63,LEFT;151;2147483647;-1;71,,127,LEFT,,127,80,1
128,128,2,72,1060,431,116,UP;145;2147483647;-1;71,DOWN;71;2147483647;-1;87,RIGHT;null,LEFT;null,,128,DOWN,,128,80,1
133,133,1,32,1110,505,82,UP;null,DOWN;null,RIGHT;31;2147483647;-1;2147483647,LEFT;87;2147483647;-1;2147483647,,133,RIGHT,,133,-104,1
132,132,2,24,1110,455,92,UP;null,DOWN;23;2147483647;-1;103,RIGHT;119;2147483647;-1;55,LEFT;132;2147483647;-1;44,,132,DOWN,,132,80,1
38,38,1,115,1190,507,21,UP;170;2147483647;-1;19,DOWN;114;2147483647;-1;80,RIGHT;114;2147483647;-1;80,LEFT;null,,38,DOWN,,38,50,2
136,136,1,52,1110,525,102,UP;null,DOWN;null,RIGHT;51;2147483647;-1;19,LEFT;67;2147483647;-1;103,,136,RIGHT,,136,0,1
134,134,1,32,1110,523,100,UP;135;2147483647;-1;2147483647,DOWN;31;2147483647;-1;2147483647,RIGHT;103;2147483647;-1;2147483647,LEFT;null,,134,UP,,134,-80,1
110,110,2,112,1070,375,8,UP;null,DOWN;111;2147483647;-1;75,RIGHT;111;2147483647;-1;51,LEFT;null,,110,RIGHT,,110,57,2
30,30,2,107,960,404,98,UP;null,DOWN;null,RIGHT;106;29;118;65,LEFT;12;58;118;77,,30,LEFT,,30,76,4
37,37,1,151,1170,499,29,UP;null,DOWN;null,RIGHT;150;2147483647;-1;99,LEFT;174;2147483647;-1;99,,37,RIGHT,,37,54,3
137,137,1,72,1110,545,110,UP;null,DOWN;null,RIGHT;71;2147483647;-1;19,LEFT;83;2147483647;-1;99,,137,RIGHT,,137,0,1
131,131,2,80,1100,447,100,UP;135;2147483647;-1;31,DOWN;79;2147483647;-1;55,RIGHT;null,LEFT;79;2147483647;-1;39,,131,LEFT,,131,80,1
43,43,1,113,1240,527,1,UP;152;2147483647;-1;103,DOWN;null,RIGHT;112;2147483647;-1;63,LEFT;160;2147483647;-1;63,,43,RIGHT,,43,23,2
117,117,2,87,1390,624,59,UP;94;2147483647;-1;55,DOWN;86;2147483647;-1;83,RIGHT;94;2147483647;-1;7,LEFT;null,,117,DOWN,,117,20,3
122,122,2,59,1460,652,49,UP;84;2147483647;-1;75,DOWN;58;2147483647;-1;27,RIGHT;84;2147483647;-1;35,LEFT;null,,122,DOWN,,122,48,2
123,123,2,91,1460,652,49,UP;null,DOWN;162;2147483647;-1;112,RIGHT;90;2147483647;-1;59,LEFT;null,,123,DOWN,,123,15,6
120,120,2,139,1400,628,55,UP;null,DOWN;138;2147483647;-1;107,RIGHT;null,LEFT;151;2147483647;-1;112,,120,DOWN,,120,39,5
151,151,1,80,1270,627,148,UP;null,DOWN;79;2147483647;-1;35,RIGHT;116;2147483647;-1;88,LEFT;127;2147483647;-1;67,,151,DOWN,,151,64,1
161,161,1,16,1340,663,112,UP;null,DOWN;15;2147483647;-1;39,RIGHT;null,LEFT;111;2147483647;-1;67,,161,DOWN,,161,0,1
121,121,2,31,1460,652,49,UP;null,DOWN;96;2147483647;-1;39,RIGHT;null,LEFT;30;2147483647;-1;51,,121,LEFT,,121,12,4
164,164,1,16,1340,675,108,UP;null,DOWN;null,RIGHT;15;2147483647;-1;39,LEFT;79;2147483647;-1;63,,164,RIGHT,,164,-32,1
159,159,1,113,1340,655,120,UP;123;2147483647;-1;112,DOWN;null,RIGHT;null,LEFT;112;2147483647;-1;88,,159,LEFT,,159,-3,1
51,51,1,74,1560,774,150,UP;null,DOWN;null,RIGHT;73;2147483647;-1;92,LEFT;109;2147483647;-1;132,,51,RIGHT,,51,-3,6
166,166,1,16,1340,687,120,UP;null,DOWN;15;2147483647;-1;39,RIGHT;71;2147483647;-1;27,LEFT;null,,166,RIGHT,,166,0,1
169,169,1,48,1340,699,132,UP;87;2147483647;-1;56,DOWN;null,RIGHT;47;2147483647;-1;3,LEFT;null,,169,RIGHT,,169,32,1
54,54,1,70,1590,786,142,UP;null,DOWN;69;2147483647;-1;108,RIGHT;73;2147483647;-1;68,LEFT;null,,54,DOWN,,54,6,7
162,162,1,64,1340,671,104,UP;null,DOWN;null,RIGHT;63;2147483647;-1;19,LEFT;71;2147483647;-1;63,,162,RIGHT,,162,0,1
170,170,1,44,1340,703,136,UP;91;2147483647;-1;60,DOWN;null,RIGHT;null,LEFT;43;2147483647;-1;67,,170,LEFT,,170,0,1
76,76,1,81,1690,919,125,UP;null,DOWN;80;2147483647;-1;15,RIGHT;null,LEFT;128;2147483647;-1;74,,76,DOWN,,76,24,2
167,167,1,81,1340,691,124,UP;152;2147483647;-1;128,DOWN;115;2147483647;-1;99,RIGHT;null,LEFT;80;2147483647;-1;56,,167,DOWN,,167,-35,1
172,172,1,116,1340,703,136,UP;null,DOWN;115;2147483647;-1;95,RIGHT;115;2147483647;-1;95,LEFT;null,,172,RIGHT,,172,0,1
