
56,56,3,132,550,216,127,92,UP;null,DOWN;null,RIGHT;131;119;127;2147483647,LEFT;155;95;127;2147483647,,56,RIGHT,,56,9,1
60,60,3,122,1180,331,197,118,UP;147;78;197;2147483647,DOWN;null,RIGHT;121;33;197;2147483647,LEFT;null,,60,UP,,60,-8,1
58,58,3,57,610,272,71,57,UP;112;75;71;109,DOWN;null,RIGHT;99;75;71;54,LEFT;56;51;71;77,,58,RIGHT,,58,-49,1
59,59,3,80,610,272,71,57,UP;119;128;71;84,DOWN;null,RIGHT;79;88;71;44,LEFT;127;75;71;82,,59,UP,,59,-11,1
61,61,3,148,1240,355,173,130,UP;177;81;173;2147483647,DOWN;null,RIGHT;null,LEFT;147;66;173;2147483647,,61,UP,,61,42,1
65,65,3,130,1320,387,141,98,UP;null,DOWN;null,RIGHT;129;49;141;2147483647,LEFT;145;89;141;2147483647,,65,RIGHT,,65,12,1
62,62,3,82,1310,383,145,102,UP;137;53;145;2147483647,DOWN;81;83;145;2147483647,RIGHT;null,LEFT;81;49;145;2147483647,,62,UP,,62,-52,1
63,63,3,98,1310,383,145,102,UP;162;39;145;2147483647,DOWN;97;83;145;2147483647,RIGHT;106;63;145;2147483647,LEFT;null,,63,DOWN,,63,11,1
66,66,3,106,1330,407,121,82,UP;null,DOWN;null,RIGHT;129;53;121;2147483647,LEFT;105;29;121;2147483647,,66,RIGHT,,66,-64,1
71,71,3,134,1440,463,65,114,UP;null,DOWN;null,RIGHT;157;59;65;2147483647,LEFT;133;25;65;2147483647,,71,RIGHT,,71,-28,1
64,64,3,123,1310,383,145,102,UP;null,DOWN;137;39;145;2147483647,RIGHT;122;63;145;2147483647,LEFT;157;63;145;2147483647,,64,RIGHT,,64,-27,1
67,67,3,75,1330,407,121,82,UP;null,DOWN;81;83;121;2147483647,RIGHT;74;87;121;2147483647,LEFT;null,,67,RIGHT,,67,-43,1
68,68,3,91,1330,407,121,82,UP;null,DOWN;90;63;121;2147483647,RIGHT;154;103;121;2147483647,LEFT;null,,68,RIGHT,,68,-39,1
72,72,3,87,1440,479,49,130,UP;158;79;49;2147483647,DOWN;117;139;49;2147483647,RIGHT;86;120;49;2147483647,LEFT;null,,72,UP,,72,-20,1
69,69,3,106,1340,411,117,86,UP;121;93;117;2147483647,DOWN;105;29;117;2147483647,RIGHT;129;49;117;2147483647,LEFT;null,,69,RIGHT,,69,-34,1
75,75,3,150,1520,511,17,142,UP;null,DOWN;149;67;17;2147483647,RIGHT;149;47;17;2147483647,LEFT;173;11;17;2147483647,,75,RIGHT,,75,51,1
70,70,3,118,1400,435,93,110,UP;189;97;93;2147483647,DOWN;null,RIGHT;117;25;93;2147483647,LEFT;null,,70,UP,,70,-3,1
76,76,3,118,1560,527,1,126,UP;130;31;1;2147483647,DOWN;null,RIGHT;null,LEFT;117;71;1;2147483647,,76,UP,,76,61,1
73,73,3,170,1460,487,41,138,UP;null,DOWN;169;67;41;2147483647,RIGHT;182;35;41;2147483647,LEFT;null,,73,RIGHT,,73,88,1
74,74,3,162,1520,511,17,142,UP;209;21;17;2147483647,DOWN;null,RIGHT;161;11;17;2147483647,LEFT;null,,74,UP,,74,80,1
78,78,2,56,1950,745,179,77,UP;null,DOWN;103;99;179;2147483647,RIGHT;55;63;179;2147483647,LEFT;116;19;179;2147483647,,78,RIGHT,,78,-17,1
79,79,2,60,1980,761,163,93,UP;null,DOWN;83;19;163;2147483647,RIGHT;null,LEFT;59;43;163;2147483647,,79,DOWN,,79,-17,1
82,82,2,96,2030,785,139,96,UP;null,DOWN;103;75;139;2147483647,RIGHT;95;19;139;2147483647,LEFT;119;39;139;2147483647,,82,RIGHT,,82,20,1
81,81,2,84,2020,777,147,96,UP;83;67;147;2147483647,DOWN;99;87;147;2147483647,RIGHT;null,LEFT;112;80;147;2147483647,,81,UP,,81,16,1
83,83,2,72,2030,793,131,93,UP;79;63;131;2147483647,DOWN;71;75;131;2147483647,RIGHT;null,LEFT;null,,83,UP,,83,18,1
77,77,2,8,1950,745,179,77,UP;null,DOWN;87;19;179;2147483647,RIGHT;7;63;179;2147483647,LEFT;87;59;179;2147483647,,77,LEFT,,77,-24,1
86,86,2,77,2030,833,91,64,UP;76;19;91;2147483647,DOWN;100;101;91;2147483647,RIGHT;null,LEFT;null,,86,UP,,86,49,1
85,85,2,73,2030,817,107,80,UP;91;63;107;2147483647,DOWN;null,RIGHT;72;80;107;2147483647,LEFT;null,,85,RIGHT,,85,-13,1
80,80,2,52,2000,769,155,101,UP;123;115;155;2147483647,DOWN;null,RIGHT;null,LEFT;51;43;155;2147483647,,80,UP,,80,-21,1
84,84,2,88,2030,801,123,96,UP;null,DOWN;null,RIGHT;87;67;123;2147483647,LEFT;111;83;123;2147483647,,84,RIGHT,,84,19,1
89,89,2,54,2100,867,57,54,UP;53;50;57;2147483647,DOWN;73;80;57;2147483647,RIGHT;null,LEFT;null,,89,DOWN,,89,-20,1
88,88,2,68,2080,857,67,64,UP;null,DOWN;null,RIGHT;107;63;67;2147483647,LEFT;67;27;67;2147483647,,88,RIGHT,,88,31,1
92,92,2,86,2360,891,33,74,UP;null,DOWN;126;101;33;2147483647,RIGHT;85;74;33;2147483647,LEFT;null,,92,RIGHT,,92,15,1
87,87,2,76,2080,857,67,64,UP;75;63;67;2147483647,DOWN;null,RIGHT;88;19;67;2147483647,LEFT;null,,87,UP,,87,23,1
90,90,2,32,2360,889,35,72,UP;null,DOWN;null,RIGHT;31;59;35;2147483647,LEFT;87;50;35;2147483647,,90,LEFT,,90,28,1
93,93,2,73,2360,913,11,77,UP;112;90;11;2147483647,DOWN;99;52;11;2147483647,RIGHT;null,LEFT;72;50;11;2147483647,,93,UP,,93,250,1
91,91,2,28,2360,889,35,72,UP;null,DOWN;null,RIGHT;67;99;35;2147483647,LEFT;27;59;35;2147483647,,91,RIGHT,,91,250,1
95,95,1,94,2720,1121,181,2147483647,UP;null,DOWN;118;79;181;2147483647,RIGHT;93;59;181;2147483647,LEFT;null,,95,DOWN,,95,88,1
94,94,1,78,2680,1105,197,2147483647,UP;null,DOWN;77;56;197;2147483647,RIGHT;77;31;197;2147483647,LEFT;null,,94,DOWN,,94,-36,1
98,98,1,66,2770,1145,157,2147483647,UP;null,DOWN;89;19;157;2147483647,RIGHT;65;51;157;2147483647,LEFT;null,,98,DOWN,,98,47,1
96,96,1,62,2740,1129,173,2147483647,UP;null,DOWN;109;104;173;2147483647,RIGHT;113;71;173;2147483647,LEFT;61;56;173;2147483647,,96,RIGHT,,96,3,1
100,100,1,42,3000,1177,125,2147483647,UP;null,DOWN;41;23;125;2147483647,RIGHT;109;43;125;2147483647,LEFT;null,,100,DOWN,,100,0,1
102,102,1,114,3000,1201,101,2147483647,UP;109;67;101;2147483647,DOWN;101;95;101;2147483647,RIGHT;101;67;101;2147483647,LEFT;null,,102,UP,,102,55,1
97,97,1,94,2750,1137,165,2147483647,UP;93;59;165;2147483647,DOWN;105;67;165;2147483647,RIGHT;null,LEFT;null,,97,UP,,97,18,1
101,101,1,6,3000,1201,101,2147483647,UP;null,DOWN;101;95;101;2147483647,RIGHT;101;67;101;2147483647,LEFT;5;119;101;2147483647,,101,RIGHT,,101,-96,1
103,103,1,42,3400,1249,53,2147483647,UP;41;51;53;78,DOWN;113;123;53;88,RIGHT;null,LEFT;null,,103,DOWN,,103,-54,1
104,104,1,102,4200,1297,5,2147483647,UP;null,DOWN;149;2147483647;-1;109,RIGHT;103;2147483647;-1;90,LEFT;101;2147483647;-1;61,,104,RIGHT,,104,6,1
99,99,1,86,3000,1169,133,2147483647,UP;null,DOWN;null,RIGHT;125;83;133;2147483647,LEFT;85;43;133;2147483647,,99,RIGHT,,99,28,1
106,106,2,66,240,173,185,75,UP;null,DOWN;65;19;185;2147483647,RIGHT;null,LEFT;65;39;185;2147483647,,106,DOWN,,106,-24,1
107,107,2,74,270,197,161,95,UP;null,DOWN;121;99;161;2147483647,RIGHT;73;83;161;2147483647,LEFT;121;19;161;2147483647,,107,RIGHT,,107,7,1
109,109,2,90,470,245,113,86,UP;90;80;113;2147483647,DOWN;89;104;113;2147483647,RIGHT;null,LEFT;null,,109,UP,,109,40,1
105,105,2,82,240,173,185,75,UP;121;111;185;2147483647,DOWN;null,RIGHT;null,LEFT;81;39;185;2147483647,,105,UP,,105,12,1
108,108,2,86,470,229,129,95,UP;93;83;129;2147483647,DOWN;85;99;129;2147483647,RIGHT;null,LEFT;98;80;129;2147483647,,108,UP,,108,21,1
112,112,2,22,920,293,65,62,UP;null,DOWN;null,RIGHT;21;63;65;50,LEFT;57;76;65;28,,112,LEFT,,112,-45,1
110,110,2,102,470,253,105,78,UP;null,DOWN;null,RIGHT;101;59;105;98,LEFT;101;59;105;108,,110,RIGHT,,110,51,1
114,114,2,70,980,317,41,66,UP;101;116;41;70,DOWN;69;111;41;72,RIGHT;null,LEFT;101;76;41;70,,114,LEFT,,114,43,1
115,115,2,67,1030,341,17,83,UP;null,DOWN;66;76;17;78,RIGHT;null,LEFT;113;140;17;82,,115,DOWN,,115,250,1
111,111,2,67,470,269,89,62,UP;97;83;89;102,DOWN;null,RIGHT;66;76;89;61,LEFT;null,,111,UP,,111,250,1
113,113,2,50,940,301,57,54,UP;null,DOWN;null,RIGHT;89;103;57;120,LEFT;49;63;57;80,,113,RIGHT,,113,250,1
116,116,3,111,170,101,193,95,UP;null,DOWN;110;39;193;28,RIGHT;117;84;193;108,LEFT;null,,116,RIGHT,,116,33,1
117,117,3,78,210,117,177,99,UP;null,DOWN;125;87;177;97,RIGHT;77;39;177;58,LEFT;null,,117,RIGHT,,117,-8,1
118,118,3,55,270,157,137,59,UP;94;103;137;64,DOWN;null,RIGHT;54;63;137;64,LEFT;85;63;137;78,,118,LEFT,,118,13,1
121,121,3,78,270,181,113,79,UP;121;103;113;129,DOWN;null,RIGHT;null,LEFT;77;55;113;90,,121,LEFT,,121,72,1
119,119,3,63,270,157,137,59,UP;94;39;137;38,DOWN;110;87;137;112,RIGHT;62;63;137;64,LEFT;null,,119,RIGHT,,119,-7,1
120,120,3,74,270,165,129,63,UP;73;71;129;82,DOWN;77;87;129;129,RIGHT;102;39;129;82,LEFT;null,,120,UP,,120,-21,1
124,124,3,83,270,205,89,94,UP;82;63;89;110,DOWN;106;111;89;6,RIGHT;null,LEFT;null,,124,UP,,124,13,1
123,123,3,42,270,205,89,94,UP;null,DOWN;85;63;89;70,RIGHT;null,LEFT;41;31;89;107,,123,LEFT,,123,-59,1
122,122,3,86,270,189,105,87,UP;null,DOWN;null,RIGHT;97;47;105;94,LEFT;85;71;105;83,,122,RIGHT,,122,5,1
125,125,3,6,530,229,65,70,UP;null,DOWN;5;100;65;105,RIGHT;null,LEFT;73;76;65;105,,125,LEFT,,125,-59,1
126,126,3,70,530,229,65,70,UP;69;63;65;122,DOWN;null,RIGHT;82;76;65;78,LEFT;null,,126,UP,,126,36,1
127,127,3,70,1010,261,33,86,UP;null,DOWN;null,RIGHT;109;2147483647;-1;108,LEFT;69;2147483647;-1;68,,127,RIGHT,,127,36,1
128,128,2,116,1530,509,163,80,UP;171;107;163;87,DOWN;115;99;163;79,RIGHT;null,LEFT;163;19;163;3,,128,LEFT,,128,48,1
129,129,2,104,1610,541,131,80,UP;183;107;131;119,DOWN;103;99;131;55,RIGHT;null,LEFT;127;112;131;72,,129,DOWN,,129,28,1
130,130,2,68,1650,565,107,56,UP;null,DOWN;67;99;107;51,RIGHT;null,LEFT;91;91;107;84,,130,DOWN,,130,-22,1
131,131,2,80,1690,581,91,40,UP;143;123;91;156,DOWN;79;19;91;79,RIGHT;null,LEFT;87;91;91;100,,131,DOWN,,131,-30,1
132,132,2,68,1750,605,67,16,UP;null,DOWN;91;19;67;79,RIGHT;null,LEFT;67;99;67;64,,132,LEFT,,132,-50,1
133,133,2,76,1770,613,59,8,UP;null,DOWN;75;91;59;47,RIGHT;123;99;59;71,LEFT;null,,133,RIGHT,,133,30,1
136,136,2,110,1860,635,185,155,UP;121;81;185;2147483647,DOWN;109;27;185;2147483647,RIGHT;null,LEFT;null,,136,UP,,136,-56,1
134,134,2,90,1840,627,193,147,UP;null,DOWN;89;44;193;2147483647,RIGHT;null,LEFT;113;27;193;2147483647,,134,DOWN,,134,40,1
135,135,2,64,1860,633,187,153,UP;null,DOWN;63;116;187;2147483647,RIGHT;111;74;187;2147483647,LEFT;null,,135,DOWN,,135,-6,1
137,137,2,128,1880,641,179,161,UP;164;92;179;2147483647,DOWN;127;75;179;2147483647,RIGHT;null,LEFT;151;78;179;2147483647,,137,LEFT,,137,35,1
138,138,2,118,1920,659,161,163,UP;173;130;161;2147483647,DOWN;null,RIGHT;165;74;161;2147483647,LEFT;117;81;161;2147483647,,138,UP,,138,12,1
139,139,2,46,2160,675,145,162,UP;null,DOWN;45;101;145;2147483647,RIGHT;null,LEFT;93;77;145;2147483647,,139,LEFT,,139,-64,1
141,141,2,68,2220,713,107,137,UP;115;74;107;29,DOWN;67;78;107;89,RIGHT;null,LEFT;null,,141,UP,,141,-53,1
140,140,2,166,2180,683,137,154,UP;null,DOWN;null,RIGHT;189;106;137;2147483647,LEFT;165;123;137;2147483647,,140,RIGHT,,140,48,1
144,144,2,106,2280,739,81,111,UP;null,DOWN;null,RIGHT;141;50;81;95,LEFT;105;91;81;71,,144,RIGHT,,144,0,1
142,142,2,50,2240,723,97,127,UP;97;77;97;67,DOWN;49;112;97;115,RIGHT;null,LEFT;null,,142,UP,,142,-49,1
147,147,2,118,2730,763,57,99,UP;null,DOWN;117;28;57;104,RIGHT;118;50;57;80,LEFT;null,,147,RIGHT,,147,36,1
143,143,2,93,2280,737,83,113,UP;148;52;83;97,DOWN;null,RIGHT;92;77;83;90,LEFT;103;74;83;41,,143,UP,,143,29,1
145,145,2,110,2300,747,73,103,UP;105;88;73;31,DOWN;null,RIGHT;105;88;73;63,LEFT;131;77;73;105,,145,RIGHT,,145,95,1
146,146,2,121,2330,761,59,97,UP;null,DOWN;null,RIGHT;120;52;59;86,LEFT;123;28;59;97,,146,RIGHT,,146,37,1
150,150,2,64,2730,817,3,92,UP;127;2;3;92,DOWN;null,RIGHT;100;60;3;52,LEFT;63;82;3;78,,150,RIGHT,,150,10,1
148,148,2,106,2730,787,33,111,UP;129;122;33;119,DOWN;null,RIGHT;105;26;33;44,LEFT;null,,148,RIGHT,,148,36,1
149,149,2,82,2730,811,9,98,UP;133;66;9;86,DOWN;81;2;9;66,RIGHT;94;66;9;46,LEFT;null,,149,UP,,149,32,1
152,152,3,62,280,111,173,95,UP;null,DOWN;85;19;173;18,RIGHT;61;87;173;98,LEFT;null,,152,DOWN,,152,250,1
154,154,3,78,340,135,149,99,UP;null,DOWN;121;87;149;112,RIGHT;125;19;149;120,LEFT;77;100;149;86,,154,RIGHT,,154,250,1
151,151,3,78,240,95,189,99,UP;null,DOWN;125;99;189;2147483647,RIGHT;137;19;189;2147483647,LEFT;77;83;189;2147483647,,151,RIGHT,,151,250,1
153,153,3,82,320,127,157,91,UP;81;87;157;82,DOWN;117;87;157;92,RIGHT;94;100;157;105,LEFT;null,,153,UP,,153,250,1
155,155,2,66,810,291,193,110,UP;65;19;193;2147483647,DOWN;null,RIGHT;null,LEFT;93;99;193;2147483647,,155,UP,,155,12,1
156,156,2,114,810,291,193,110,UP;139;101;193;2147483647,DOWN;null,RIGHT;null,LEFT;113;67;193;2147483647,,156,LEFT,,156,40,1
157,157,2,30,870,315,169,86,UP;null,DOWN;null,RIGHT;29;51;169;2147483647,LEFT;101;19;169;2147483647,,157,LEFT,,157,-48,1
158,158,2,70,890,323,161,78,UP;null,DOWN;null,RIGHT;69;39;161;2147483647,LEFT;106;91;161;2147483647,,158,RIGHT,,158,56,1
160,160,2,38,970,355,129,46,UP;37;19;129;2147483647,DOWN;105;7;129;2147483647,RIGHT;null,LEFT;null,,160,DOWN,,160,-80,1
161,161,2,54,980,363,121,50,UP;null,DOWN;null,RIGHT;53;19;121;2147483647,LEFT;101;95;121;2147483647,,161,LEFT,,161,-48,1
163,163,2,22,980,371,113,58,UP;21;27;113;2147483647,DOWN;null,RIGHT;73;99;113;2147483647,LEFT;null,,163,UP,,163,-36,1
159,159,2,54,930,339,145,62,UP;97;123;145;2147483647,DOWN;53;19;145;2147483647,RIGHT;null,LEFT;114;91;145;2147483647,,159,UP,,159,-31,1
165,165,2,14,990,395,89,54,UP;13;27;89;2147483647,DOWN;null,RIGHT;89;75;89;2147483647,LEFT;117;67;89;2147483647,,165,RIGHT,,165,-18,1
162,162,2,74,980,363,121,50,UP;null,DOWN;null,RIGHT;73;107;121;2147483647,LEFT;97;107;121;2147483647,,162,RIGHT,,162,25,1
164,164,2,78,980,387,97,62,UP;null,DOWN;138;115;97;2147483647,RIGHT;null,LEFT;77;75;97;2147483647,,164,LEFT,,164,-7,1
166,166,2,106,1010,403,81,46,UP;null,DOWN;129;103;81;2147483647,RIGHT;null,LEFT;105;19;81;2147483647,,166,LEFT,,166,18,1
168,168,2,102,1290,435,49,22,UP;101;67;49;2147483647,DOWN;null,RIGHT;null,LEFT;138;88;49;2147483647,,168,LEFT,,168,53,1
169,169,2,58,1310,443,41,14,UP;57;88;41;2147483647,DOWN;133;80;41;2147483647,RIGHT;null,LEFT;null,,169,DOWN,,169,-35,1
167,167,2,118,1270,427,57,30,UP;null,DOWN;154;99;57;2147483647,RIGHT;null,LEFT;117;19;57;2147483647,,167,LEFT,,167,51,1
170,170,2,32,1420,469,187,2147483647,UP;31;88;187;86,DOWN;null,RIGHT;null,LEFT;79;75;187;30,,170,UP,,170,28,1
171,171,2,85,1440,477,179,2147483647,UP;84;75;179;48,DOWN;119;19;179;72,RIGHT;null,LEFT;null,,171,UP,,171,250,1
173,173,2,49,1670,501,155,2147483647,UP;80;147;155;105,DOWN;null,RIGHT;83;91;155;60,LEFT;48;99;155;73,,173,RIGHT,,173,250,1
172,172,2,88,1460,485,171,2147483647,UP;null,DOWN;124;99;171;123,RIGHT;87;79;171;56,LEFT;null,,172,DOWN,,172,250,1
174,174,2,67,1670,533,123,2147483647,UP;null,DOWN;90;123;123;75,RIGHT;null,LEFT;66;99;123;51,,174,LEFT,,174,250,1
176,176,3,114,250,107,189,106,UP;117;19;189;22,DOWN;113;39;189;96,RIGHT;null,LEFT;null,,176,UP,,176,-68,1
175,175,3,122,230,99,197,114,UP;null,DOWN;121;116;197;2147483647,RIGHT;134;67;197;2147483647,LEFT;null,,175,RIGHT,,175,0,1
178,178,3,134,350,147,149,66,UP;157;19;149;76,DOWN;null,RIGHT;133;91;149;113,LEFT;null,,178,UP,,178,-24,1
177,177,3,114,310,131,165,82,UP;169;107;165;116,DOWN;null,RIGHT;161;19;165;106,LEFT;113;112;165;84,,177,UP,,177,-36,1
